   3.2649156992907145      ,   1.8840199578918153     ,,   3.2615592821542099      ,   1.8801794296335486     ,,,   2.6657925054880387      ,   2.6648125055130509     ,,   2.6619375974469932      ,   2.6593811783635330     ,,,   1.8849999578667416      ,   3.2639356993156454     ,,   1.8816680865102322      ,   3.2572837092444233     
   6.5298313985814289      ,   3.7670599158083666     ,,   6.5197746274135433      ,   3.7555542163942479     ,,,   5.3315850109760774      ,   5.3286450110508383     ,,   5.3200360110167759      ,   5.3123758486576147     ,,,   3.7699999157334831      ,   6.5268913986560264     ,,   3.7600189437030838      ,   6.5069675309515951     
   9.7947470978721434      ,   5.6491198737496537     ,,   9.7746584521451556      ,   5.6261401579787176     ,,,   7.9973775164641161      ,   7.9914975166133617     ,,   7.9743108702788588      ,   7.9590086720725202     ,,,   5.6549998736002252      ,   9.7888670980211430     ,,   5.6350671171214790      ,   9.7490833491527766     
   13.059662797162858      ,   7.5301998317156764     ,,   13.026223109295719      ,   7.4919529650697072     ,,,   10.663170021952155      ,   10.653370022200621     ,,   10.624777710987358      ,   10.599304153273613     ,,,   7.5399998314669672      ,   13.049862797410997     ,,   7.5068270566747604      ,   12.983662831390980     
   16.324578496453572      ,   9.4102997897064355     ,,   16.274480888841342      ,   9.3530082619802730     ,,,   13.328962527440193      ,   13.314262527812616     ,,   13.271451975851837      ,   13.233286641727236     ,,,   9.4249997893337092      ,   16.309878496825586     ,,   9.3753131174916025      ,   16.210737430687967     
   19.589494195744287      ,   11.289419747721931     ,,   19.519444018233454      ,   11.209321587292013     ,,,   15.994755032928232      ,   15.974175033449347     ,,   15.914349015300170      ,   15.860980333012545     ,,,   11.309999747200450      ,   19.568914196264910     ,,   11.240539560763363      ,   19.430338387488849     
   22.854409895035001      ,   13.167559705762162     ,,   22.761124662840690      ,   13.060908394487418     ,,,   18.660547538416271      ,   18.633107539110814     ,,   18.553484088233500      ,   18.482409270119444     ,,,   13.194999705067191      ,   22.826969895728972     ,,   13.102520554577977      ,   22.642496731584572     
   26.119325594325716      ,   15.044719663827129     ,,   25.999534926386843      ,   14.907784052576414     ,,,   21.326340043904310      ,   21.291060044797018     ,,   21.188872362773438      ,   21.097597344732819     ,,,   15.079999662933933      ,   26.084045595217770     ,,   14.961270174744547      ,   25.847243284012606     
   29.384241293616430      ,   16.920899621916831     ,,   29.234686851384911      ,   16.749963846717151     ,,,   23.992132549392348      ,   23.948032550507957     ,,   23.820528917001557      ,   23.706568298503235     ,,,   16.964999620800675      ,   29.340141294731303     ,,   16.816802405608733      ,   29.044608658936134     
   32.649156992907145      ,   18.796099580031271     ,,   32.466592419567277      ,   18.587462978831105     ,,,   26.657925054880387      ,   26.604025056243632     ,,   26.448468739691275      ,   26.309345724304269     ,,,   18.849999578667418      ,   32.595256994269569     ,,   18.669131140859086      ,   32.234623265502023     
   35.914072692197855      ,   20.670319538170446     ,,   35.695263552312063      ,   20.420296568212560     ,,,   29.323717560368426      ,   29.259037562004043     ,,   29.072706731032280      ,   28.905953067476641     ,,,   20.734999536534161      ,   35.849392693832577     ,,   20.518270184324418      ,   35.417317309677877     
   39.178988391488566      ,   22.543559496334357     ,,   38.920712111065711      ,   22.248479652132520     ,,,   31.989510065856464      ,   31.913070067789189     ,,   31.693257703347506      ,   31.496413627059326     ,,,   22.619999494400904      ,   39.102548393420321     ,,   22.364233250762371      ,   38.592720796068448     
   42.443904090779277      ,   24.415819454523003     ,,   42.142949897761845      ,   24.072027186437129     ,,,   34.655302571344507      ,   34.566122573599074     ,,   34.310136381802806      ,   34.080750557007789     ,,,   24.504999452267647      ,   42.354724093032800     ,,   24.207033966639251      ,   41.760863529711678     
   45.708819790069988      ,   26.287099412736385     ,,   45.361988655236395      ,   25.890954046140642     ,,,   37.321095076832549      ,   37.218195079433691     ,,   36.923357405109414      ,   36.658986867399527     ,,,   26.389999410134390      ,   45.605919792670015     ,,   26.046685870901293      ,   44.921775117854672     
   48.973735489360699      ,   28.157399370974503     ,,   48.577840067639080      ,   27.705275026013020     ,,,   39.986887582320591      ,   39.869287585293044     ,,   39.532935326219238      ,   39.231145425627062     ,,,   28.274999368001133      ,   48.856135492331966     ,,   27.883202415737422      ,   48.075484971709820     
   52.238651188651410      ,   30.026719329237356     ,,   51.790515760841288      ,   29.515004841162195     ,,,   42.652680087808633      ,   42.519400091177133     ,,   42.138884613013147      ,   41.797248957578532     ,,,   30.159999325867876      ,   52.105371192018652     ,,   29.716596967333675      ,   51.222022308191406     
   55.503566887942121      ,   31.895059287524944     ,,   55.000027302840344      ,   31.320158127611084     ,,,   45.318472593296676      ,   45.168532597085957     ,,   44.741219648982252      ,   44.357320048806066     ,,,   32.044999283734619      ,   55.353626891730073     ,,   31.546882806619347      ,   54.361416151632888     
   58.768482587232832      ,   33.762419245837272     ,,   58.206386204160253      ,   33.120749442869375     ,,,   47.984265098784718      ,   47.816685103019516     ,,   47.339954733902317      ,   46.911381145682093     ,,,   33.929999241601358      ,   58.600902591466230     ,,   33.374073130004994      ,   57.493695335485171     
   62.033398286523543      ,   35.628799204174335     ,,   61.409603918248919      ,   34.916793266500186     ,,,   50.650057604272760      ,   50.463857608977811     ,,   49.935104084501404      ,   49.459454556543662     ,,,   35.814999199468097      ,   61.847198291227123     ,,   35.198181050112417      ,   60.618888503996104     
