   3.2615592821542099      ,   1.8801794296335486     ,,   1.8830341538537829      ,   3.2600110253480801     ,,   2.6619375974469932      ,   2.6593811783635330     ,,   2.6635181098449210      ,   2.6616080226372780     ,,   1.8816680865102322      ,   3.2572837092444233     ,,   3.2629354132682020      ,   1.8817540463201599     
   6.5197746274135433      ,   3.7555542163942479     ,,   3.7641074969981450      ,   6.5151287093505408     ,,   5.3200360110167759      ,   5.3123758486576147     ,,   5.3247673122209731      ,   5.3190404682157215     ,,   3.7600189437030838      ,   6.5069675309515951     ,,   6.5238950988490174      ,   3.7602680854278030     
   9.7746584521451556      ,   5.6261401579787176     ,,   5.6432250046006294      ,   9.7653643417279312     ,,   7.9743108702788588      ,   7.9590086720725202     ,,   7.9837530770107481      ,   7.9723062106272682     ,,   5.6350671171214790      ,   9.7490833491527766     ,,   9.7828836020713688      ,   5.6355480030047307     
   13.026223109295719      ,   7.4919529650697072     ,,   7.5203916337819221      ,   13.010729169538420     ,,   10.624777710987358      ,   10.599304153273613     ,,   10.640480855888971      ,   10.621414092013934     ,,   7.5068270566747604      ,   12.983662831390980     ,,   13.039905455310372      ,   7.5075996661587903     
   16.274480888841342      ,   9.3530082619802730     ,,   9.3956123237044373      ,   16.251234397390736     ,,   13.271451975851837      ,   13.233286641727236     ,,   13.294956082405809      ,   13.266372922917267     ,,   9.3753131174916025      ,   16.210737430687967     ,,   16.294965178039462      ,   9.3764289235021092     
   19.519444018233454      ,   11.209321587292013     ,,   11.268891995660363      ,   19.486891187655775     ,,   15.914349015300170      ,   15.860980333012545     ,,   15.947184172069706      ,   15.907191482426928     ,,   11.240539560763363      ,   19.430338387488849     ,,   19.548067276882257      ,   11.242041605228932     
   22.761124662840690      ,   13.060908394487418     ,,   13.140235553159165      ,   22.717710660676900     ,,   18.553484088233500      ,   18.482409270119444     ,,   18.597170522429742      ,   18.543878518328398     ,,   13.102520554577977      ,   22.642496731584572     ,,   22.799216245664169      ,   13.104443523193043     
   25.999534926386843      ,   14.907784052576414     ,,   15.009647882014553      ,   25.943703894978928     ,,   21.188872362773438      ,   21.097597344732819     ,,   21.244920513157517      ,   21.176442747249826     ,,   14.961270174744547      ,   25.847243284012606     ,,   26.048416565463736      ,   14.963640470984794     
   29.234686851384911      ,   16.749963846717151     ,,   16.877133850430916      ,   29.164881927475804     ,,   23.820528917001557      ,   23.706568298503235     ,,   23.890439506128580      ,   23.804892854808003     ,,   16.816802405608733      ,   29.044608658936134     ,,   29.295672704663708      ,   16.819638224007736     
   32.466592419567277      ,   18.587462978831105     ,,   18.742698309089224      ,   32.381255753677010     ,,   26.448468739691275      ,   26.309345724304269     ,,   26.533732845503376      ,   26.429237495753494     ,,   18.669131140859086      ,   32.234623265502023     ,,   32.540989119001878      ,   18.672442539554854     
   35.695263552312063      ,   20.420296568212560     ,,   20.606346091232421      ,   35.592836327892677     ,,   29.072706731032280      ,   28.905953067476641     ,,   29.174805857807748      ,   29.049485294114927     ,,   20.518270184324418      ,   35.417317309677877     ,,   35.784370251621652      ,   20.522059156884396     
   38.920712111065711      ,   22.248479652132520     ,,   22.468082012750280      ,   38.799634563437415     ,,   31.693257703347506      ,   31.496413627059326     ,,   31.813663852012965      ,   31.665644843342431     ,,   22.364233250762371      ,   38.592720796068448     ,,   39.025820533122364      ,   22.368493797295326     
   42.142949897761845      ,   24.072027186437129     ,,   24.327910872263747      ,   42.001661332832931     ,,   34.310136381802806      ,   34.080750557007789     ,,   34.450312119615319      ,   34.277724706450243     ,,   24.207033966639251      ,   41.760863529711678     ,,   42.265344381609339      ,   24.211752164202387     
   45.361988655236395      ,   25.890954046140642     ,,   26.185837451208773      ,   45.198927468009330     ,,   36.923357405109414      ,   36.658986867399527     ,,   37.084755934715233      ,   36.885733416158473     ,,   26.046685870901293      ,   44.921775117854672     ,,   45.502946202743708      ,   26.051839943210773     
   48.577840067639080      ,   27.705275026013020     ,,   28.041866513919647      ,   48.391443760505226     ,,   39.532935326219238      ,   39.231145425627062     ,,   39.717000554095968      ,   39.489679475034080     ,,   27.883202415737422      ,   48.075484971709820     ,,   48.738630389791972      ,   27.888762802190410     
   51.790515760841288      ,   29.515004841162195     ,,   29.896002807711795      ,   51.579220961666593     ,,   42.138884613013147      ,   41.797248957578532     ,,   42.347051217301846      ,   42.089571355630987     ,,   29.716596967333675      ,   51.222022308191406     ,,   51.972401323675307      ,   29.722526391349874     
   55.000027302840344      ,   31.320158127611084     ,,   31.748251062964115      ,   54.762269782844399     ,,   44.741219648982252      ,   44.357320048806066     ,,   44.974913146716048      ,   44.685417500629413     ,,   31.546882806619347      ,   54.361416151632888     ,,   55.204263373018655      ,   31.553136343309912     
   58.206386204160253      ,   33.120749442869375     ,,   33.598615993200781      ,   57.940600895591018     ,,   47.339954733902317      ,   46.911381145682093     ,,   47.600591547637954      ,   47.277226322974379     ,,   33.374073130004994      ,   57.493695335485171     ,,   58.434220894199534      ,   33.380598273176595     
   61.409603918248919      ,   34.916793266500186     ,,   35.447102295172570      ,   61.114224931855460     ,,   49.935104084501404      ,   49.459454556543662     ,,   50.224091608360077      ,   49.865006206013433     ,,   35.198181050112417      ,   60.618888503996104     ,,   61.662278231396606      ,   35.204917778614096     
   64.609691841871921      ,   36.708304000681601     ,,   37.293714648937687      ,   64.283152484177378     ,,   52.526681835120776      ,   52.001562452825034     ,,   52.845418500244548      ,   52.448765503633567     ,,   37.019219596496661      ,   63.737024113871406     ,,   64.888439716638047      ,   37.026100439917094     
