1	0.326566
2	-1.06646
3	0.219741
4	-0.636677
5	0.152768
6	-0.467887
7	0.103332
8	-0.370751
9	0.0646645
10	-0.306569
11	0.0336047
12	-0.261053
13	0.00833013
14	-0.227402
15	-0.0123619
16	-0.201859
17	-0.0293427
18	-0.182124
19	-0.0432831
20	-0.166689
21	-0.0547196
22	-0.154514
23	-0.0640909
24	-0.144849
25	-0.0717593
26	-0.137141
27	-0.0780255
28	-0.130972
29	-0.0831392
30	-0.126023
31	-0.0873074
32	-0.122044
33	-0.0907015
34	-0.118839
35	-0.0934626
36	-0.116256
37	-0.0957072
38	-0.114172
39	-0.0975308
40	-0.112488
41	-0.0990114
42	-0.111128
43	-0.100213
44	-0.110028
45	-0.101188
46	-0.109139
47	-0.101979
48	-0.108419
49	-0.10262
50	-0.107837
51	-0.10314
52	-0.107366
53	-0.103561
54	-0.106984
55	-0.103903
56	-0.106675
57	-0.104179
58	-0.106425
59	-0.104404
60	-0.106223
61	-0.104585
62	-0.106059
63	-0.104733
64	-0.105926
65	-0.104852
66	-0.105819
67	-0.104948
68	-0.105732
69	-0.105027
70	-0.105661
71	-0.10509
72	-0.105604
73	-0.105141
74	-0.105558
75	-0.105183
76	-0.10552
77	-0.105217
78	-0.10549
79	-0.105244
80	-0.105465
81	-0.105266
82	-0.105445
83	-0.105284
84	-0.105429
85	-0.105299
86	-0.105416
87	-0.10531
88	-0.105406
89	-0.10532
90	-0.105397
91	-0.105328
92	-0.10539
93	-0.105334
94	-0.105384
95	-0.105339
96	-0.10538
97	-0.105343
98	-0.105376
99	-0.105346
100	-0.105373
101	-0.105349
102	-0.105371
103	-0.105351
104	-0.105369
105	-0.105353
106	-0.105367
107	-0.105354
108	-0.105366
109	-0.105356
110	-0.105365
111	-0.105357
112	-0.105364
113	-0.105357
114	-0.105363
115	-0.105358
116	-0.105363
117	-0.105358
118	-0.105362
119	-0.105359
120	-0.105362
121	-0.105359
122	-0.105362
123	-0.105359
124	-0.105362
125	-0.10536
126	-0.105361
127	-0.10536
128	-0.105361
129	-0.10536
130	-0.105361
131	-0.10536
132	-0.105361
133	-0.10536
134	-0.105361
135	-0.10536
136	-0.105361
137	-0.10536
138	-0.105361
139	-0.10536
140	-0.105361
141	-0.10536
142	-0.105361
143	-0.10536
144	-0.105361
145	-0.10536
146	-0.105361
147	-0.10536
148	-0.105361
149	-0.10536
150	-0.105361
151	-0.10536
152	-0.105361
153	-0.10536
154	-0.105361
155	-0.10536
156	-0.105361
157	-0.10536
158	-0.105361
159	-0.10536
160	-0.105361
161	-0.10536
162	-0.105361
163	-0.10536
164	-0.105361
165	-0.105361
166	-0.105361
167	-0.105361
168	-0.105361
169	-0.105361
170	-0.105361
171	-0.105361
172	-0.105361
173	-0.105361
174	-0.105361
175	-0.105361
176	-0.105361
177	-0.105361
178	-0.105361
179	-0.105361
180	-0.105361
181	-0.105361
182	-0.105361
183	-0.105361
184	-0.105361
185	-0.105361
186	-0.105361
187	-0.105361
188	-0.105361
189	-0.105361
190	-0.105361
191	-0.105361
192	-0.105361
193	-0.105361
194	-0.105361
195	-0.105361
196	-0.105361
197	-0.105361
198	-0.105361
199	-0.105361
200	-0.105361
