0	inf	2
1	1.13691	31
2	1.05643	29
3	0.784817	3
4	0.852737	28
5	0.833389	9
6	0.900665	15
7	0.705297	12
8	0.753249	9
9	0.8967	7
10	0.797041	15
11	0.780127	11
12	0.795003	12
13	0.710791	9
14	0.790734	15
15	0.756131	13
16	0.926882	8
17	0.793149	12
18	0.730043	19
19	0.726958	13
20	0.748426	11
21	0.80024	7
22	0.785419	10
23	0.70392	14
24	0.757181	8
25	0.773308	9
26	0.913284	6
27	0.729197	14
28	0.818858	6
29	0.737862	13
30	0.808642	11
31	0.741877	14
32	0.758554	8
33	0.764054	12
34	0.724972	15
35	0.762782	12
36	0.753288	10
37	0.725662	14
38	0.754764	11
39	0.774223	8
40	0.718791	18
41	0.742802	18
42	0.766444	8
43	0.771072	9
44	0.745444	12
45	0.737063	12
46	0.750022	10
47	0.732023	13
48	0.764142	7
49	0.779852	7
50	0.783747	7
51	0.765467	9
52	0.72438	15
53	0.698567	15
54	0.744971	15
55	0.726911	16
56	0.767343	9
57	0.771076	12
58	0.783734	10
59	0.763826	13
60	0.781201	9
61	0.726133	15
62	0.730898	12
63	0.787424	9
64	0.765173	12
65	0.739471	12
66	0.722714	11
67	0.722955	17
68	0.787536	9
69	0.741861	8
70	0.726617	18
71	0.750563	9
72	0.726219	15
73	0.678647	14
74	0.72372	12
75	0.757977	9
76	0.756649	10
77	0.75923	11
78	0.730208	10
79	0.72022	13
80	0.781752	9
81	0.721072	14
82	0.726619	13
83	0.727058	16
84	0.697585	18
85	0.741095	10
86	0.701371	17
87	0.739742	11
88	0.746755	12
89	0.758131	10
90	0.727693	11
91	0.733509	14
92	0.736389	12
93	0.725073	13
94	0.764821	12
95	0.710355	16
96	0.716082	12
97	0.707766	15
98	0.743371	9
99	0.734137	13
100	0.713544	13
101	0.713015	17
102	0.747002	10
103	0.737385	16
104	0.721546	15
105	0.741872	8
106	0.740869	12
107	0.745067	14
108	0.770437	8
109	0.737262	12
110	0.753274	11
111	0.735516	11
112	0.750821	16
113	0.729648	14
114	0.703271	15
115	0.721477	14
116	0.704231	14
117	0.753922	10
118	0.741506	11
119	0.741971	13
120	0.725845	13
121	0.727102	13
122	0.719502	14
123	0.701872	15
124	0.70979	14
125	0.730406	14
126	0.714553	14
127	0.774883	9
128	0.715045	17
129	0.737722	9
130	0.782607	8
131	0.716752	17
132	0.726139	14
133	0.726028	16
134	0.700594	21
135	0.727142	12
136	0.716449	13
137	0.747061	12
138	0.724981	14
139	0.726145	17
140	0.738941	11
141	0.707693	14
142	0.753349	9
143	0.743698	14
144	0.729855	18
145	0.726846	17
146	0.728501	13
147	0.710473	15
148	0.738825	17
149	0.713043	16
150	0.717835	15
151	0.720789	14
152	0.708903	18
153	0.753491	11
154	0.725099	14
155	0.726959	12
156	0.745824	12
157	0.702924	16
158	0.741964	11
159	0.700691	20
160	0.753432	10
161	0.709776	22
162	0.743456	10
163	0.723692	13
164	0.756897	10
165	0.72209	14
166	0.712629	13
167	0.714172	16
168	0.718818	14
169	0.721116	14
170	0.712677	16
171	0.702122	20
172	0.710496	14
173	0.712029	19
174	0.742637	8
175	0.726463	12
176	0.720624	12
177	0.70725	15
178	0.740528	11
179	0.73084	12
180	0.724343	11
181	0.718901	15
182	0.726122	12
183	0.724954	12
184	0.745414	11
185	0.737868	13
186	0.735868	16
187	0.736606	11
188	0.698819	20
189	0.719094	14
190	0.732047	14
191	0.742481	12
192	0.706248	21
193	0.738081	10
194	0.730407	12
195	0.710156	16
196	0.734805	12
197	0.740614	13
198	0.746441	12
199	0.733505	10
200	0.721964	16
