0	-0.010883
1	-0.020048
2	-0.178733
3	-0.011598
4	-0.023001
5	-0.029932
6	-0.032875
7	0.043176
8	0.035387
9	0.02477
10	0.044445
11	0.106684
12	0.098375
13	0.081944
14	0.104555
15	0.162782
16	0.155877
17	0.139702
18	0.159725
19	0.22446
20	0.213453
21	0.200364
22	0.219163
23	0.282866
24	0.270029
25	0.252912
26	0.282619
27	0.328356
28	0.316825
29	0.321006
30	0.337677
31	0.393686
32	0.380135
33	0.376604
34	0.405359
35	0.45245
36	0.456161
37	0.445066
38	0.456469
39	0.514544
40	0.496423
41	0.494242
42	0.515931
43	0.567394
44	0.568055
45	0.548482
46	0.575697
47	0.633474
48	0.613355
49	0.618594
50	0.630449
51	0.685418
52	0.684139
53	0.6702
54	0.697301
55	0.75855
56	0.736387
57	0.742868
58	0.767673
59	0.814244
60	0.804393
