1	0.01773
2	0.0111189
3	0.00830817
4	0.00552815
5	0.00399894
6	0.00273228
7	0.00194412
8	0.00134504
9	0.000949144
10	0.000660598
11	0.000464261
12	0.00032407
13	0.000227273
14	0.000158846
15	0.000111282
16	7.78437e-05
17	5.44786e-05
18	3.8147e-05
19	2.67029e-05
20	1.87159e-05
1	0.00872999
2	0.00492001
3	0.00386673
4	0.00245953
5	0.00182658
6	0.00122243
7	0.000881433
8	0.000603855
9	0.000428975
10	0.000297129
11	0.00020951
12	0.000145912
13	0.00010252
14	7.15852e-05
15	5.01871e-05
16	3.51071e-05
17	2.45571e-05
18	1.71661e-05
19	1.20401e-05
20	8.46386e-06
1	0.000270009
2	0.000254929
3	0.000127256
4	0.000104368
5	6.34789e-05
6	4.82202e-05
7	3.16501e-05
8	2.3067e-05
9	1.56164e-05
10	1.11461e-05
11	7.689e-06
12	5.48363e-06
13	3.8147e-06
14	2.68221e-06
15	1.84774e-06
16	1.3113e-06
17	8.9407e-07
18	6.55651e-07
19	4.76837e-07
20	2.98023e-07
1	0.00926995
2	0.0047738
3	0.00387675
4	0.0023849
5	0.00180233
6	0.00118846
7	0.000864685
8	0.000588238
9	0.000419736
10	0.000289798
11	0.000204802
12	0.000142395
13	0.000100136
14	6.98566e-05
15	4.90546e-05
16	3.42727e-05
17	2.40207e-05
18	1.68085e-05
19	1.18017e-05
20	8.22544e-06
1	0.01827
2	0.0132335
3	0.00901806
4	0.0064224
5	0.00443858
6	0.00313377
7	0.0021801
8	0.00153255
9	0.00106955
10	0.000750244
11	0.000524402
12	0.000367463
13	0.000257015
14	0.000180006
15	0.000125945
16	8.81553e-05
17	6.16908e-05
18	4.31538e-05
19	3.02196e-05
20	2.11596e-05
