1	0.0164167
2	0.0118667
3	0.0043065
4	0.00240606
5	0.00112808
6	0.000581026
7	0.000286043
8	0.000144124
9	7.1764e-05
10	3.59416e-05
11	1.7941e-05
12	9.0003e-06
13	4.52995e-06
14	2.26498e-06
15	1.13249e-06
16	5.36442e-07
17	2.38419e-07
18	1.19209e-07
19	5.96046e-08
20	0
1	0.00808328
2	0.00240868
3	0.00139797
4	0.000638247
5	0.000332415
6	0.000162721
7	8.21948e-05
8	4.08888e-05
9	2.0504e-05
10	1.0252e-05
11	5.126e-06
12	2.563e-06
13	1.2517e-06
14	6.55651e-07
15	3.57628e-07
16	1.78814e-07
17	1.19209e-07
18	5.96046e-08
19	5.96046e-08
20	5.96046e-08
1	0.000249982
2	0.000156105
3	6.71148e-05
4	3.57628e-05
5	1.72853e-05
6	8.76188e-06
7	4.35114e-06
8	2.14577e-06
9	1.07288e-06
10	5.36442e-07
11	2.98023e-07
12	1.19209e-07
13	5.96046e-08
14	0
15	0
16	0
17	0
18	0
19	0
20	0
1	0.00858331
2	0.00220007
3	0.0013023
4	0.000585794
5	0.000306845
6	0.000149667
7	7.57575e-05
8	3.76701e-05
9	1.88947e-05
10	9.41753e-06
11	4.70877e-06
12	2.32458e-06
13	1.19209e-06
14	5.96046e-07
15	2.98023e-07
16	1.78814e-07
17	5.96046e-08
18	5.96046e-08
19	0
20	0
1	0.0169167
2	0.0136379
3	0.0040797
4	0.00236487
5	0.00108063
6	0.000562608
7	0.000275433
8	0.000139117
9	6.9201e-05
10	3.46899e-05
11	1.72853e-05
12	8.64267e-06
13	4.29153e-06
14	2.14577e-06
15	1.07288e-06
16	5.36442e-07
17	2.98023e-07
18	1.19209e-07
19	5.96046e-08
20	5.96046e-08
