0,   0.0000000000000000      ,   1.0000000000000000      ,   1.0000000000000000      ,   1.0000000000000000      ,   4.1891800434786797E-002
1,  0.50000000000000000      ,   1.0000000000000000      ,  0.50000000000000000      ,  0.95810819956521320      ,   6.0403624757887631E-004
2,  0.75000000000000000      ,   1.0000000000000000      ,  0.25000000000000000      ,  0.95750416331763433      ,   1.3924035813239755E-007
3,  0.87500000000000000      ,   1.0000000000000000      ,  0.12500000000000000      ,,
4,  0.93750000000000000      ,   1.0000000000000000      ,   6.2500000000000000E-002 ,,
5,  0.93750000000000000      ,  0.96875000000000000      ,   3.1250000000000000E-002 ,,
6,  0.95312500000000000      ,  0.96875000000000000      ,   1.5625000000000000E-002 ,,
7,  0.95312500000000000      ,  0.96093750000000000      ,   7.8125000000000000E-003 ,,
8,  0.95703125000000000      ,  0.96093750000000000      ,   3.9062500000000000E-003 ,,
9,  0.95703125000000000      ,  0.95898437500000000      ,   1.9531250000000000E-003 ,,
10,  0.95703125000000000      ,  0.95800781250000000      ,   9.7656250000000000E-004 ,,
11,  0.95703125000000000      ,  0.95751953125000000      ,   4.8828125000000000E-004 ,,
12,  0.95727539062500000      ,  0.95751953125000000      ,   2.4414062500000000E-004 ,,
13,  0.95739746093750000      ,  0.95751953125000000      ,   1.2207031250000000E-004 ,,
14,  0.95745849609375000      ,  0.95751953125000000      ,   6.1035156250000000E-005 ,,
15,  0.95748901367187500      ,  0.95751953125000000      ,   3.0517578125000000E-005 ,,
16,  0.95748901367187500      ,  0.95750427246093750      ,   1.5258789062500000E-005 ,,
17,  0.95749664306640625      ,  0.95750427246093750      ,   7.6293945312500000E-006 ,,
18,  0.95750045776367188      ,  0.95750427246093750      ,   3.8146972656250000E-006 ,,
19,  0.95750236511230469      ,  0.95750427246093750      ,   1.9073486328125000E-006 ,,
